# The phyletic profiles are given as one HOG (at its root level)
# per row, starting with a group identifier, followed by the number
# of entries per species in the group as columns. The first row
# contains the species for each column.
Group	Bovismorbificans_CVM_30176	ECOLI	SALTY
HOG02309	1	1	1
HOG02310	1	1	1
HOG02311	1	1	1
HOG02312	1	1	1
HOG02313	1	1	1
HOG02314	1	1	1
HOG02315	0	1	1
HOG02316	1	1	1
HOG02317	1	1	1
HOG02318	1	1	1
HOG02319	1	1	1
HOG02320	1	1	1
HOG02321	1	1	1
HOG02322	1	1	1
HOG02323	1	1	1
HOG02324	1	1	1
HOG02325	1	1	1
HOG02326	1	1	1
HOG02327	1	1	1
HOG02328	1	1	1
HOG02329	1	1	1
HOG02330	1	1	1
HOG02331	1	1	1
HOG02332	1	1	1
HOG02333	1	1	1
HOG02334	1	1	1
HOG02335	1	1	1
HOG02336	1	1	1
HOG02337	1	1	1
HOG02338	1	1	1
HOG02339	1	1	1
HOG02340	1	1	1
HOG02341	1	1	1
HOG02342	1	1	1
HOG02343	1	1	1
HOG02344	1	1	1
HOG02345	1	1	1
HOG02346	1	1	1
HOG02347	1	1	1
HOG02348	1	1	1
HOG02349	1	1	1
HOG02350	1	1	1
HOG02351	1	1	1
HOG02352	1	1	1
HOG02353	1	1	1
HOG02354	1	1	1
HOG02355	0	1	1
HOG02356	1	1	1
HOG02357	1	1	1
HOG02358	1	1	1
HOG02359	1	1	1
HOG02360	1	1	1
HOG02361	1	2	1
HOG02362	1	1	1
HOG02363	1	1	1
HOG02364	1	1	1
HOG02365	1	1	1
HOG02366	1	1	1
HOG02367	1	1	1
HOG02368	1	1	1
HOG02369	1	1	1
HOG02370	1	1	1
HOG02371	1	1	1
HOG02372	1	1	1
HOG02373	1	1	1
HOG02374	1	1	1
HOG02375	1	1	1
HOG02376	1	1	1
HOG02377	1	1	1
HOG02378	1	1	1
HOG02379	1	1	1
HOG02380	1	1	1
HOG02381	1	1	1
HOG02382	1	1	1
HOG02383	1	1	1
HOG02384	1	1	1
HOG02385	1	1	1
HOG02386	1	1	1
HOG02387	1	1	1
HOG02388	1	1	1
HOG02389	1	1	1
HOG02390	1	1	1
HOG02391	1	1	1
HOG02392	1	1	1
HOG02393	1	1	1
HOG02394	1	1	1
HOG02395	1	1	1
HOG02396	1	1	1
HOG02397	1	1	1
HOG02398	1	1	1
HOG02399	1	1	1
HOG02400	1	1	1
HOG02401	1	1	1
HOG02402	1	1	1
HOG02403	1	1	1
HOG02404	1	1	1
HOG02405	1	1	1
HOG02406	1	1	1
HOG02407	1	1	1
HOG02408	1	1	1
HOG02409	1	1	1
HOG02410	1	1	1
HOG02411	1	1	1
HOG02412	1	1	1
HOG02413	1	1	1
HOG02414	1	1	1
HOG02415	1	1	1
HOG02416	1	1	1
HOG02417	1	1	1
HOG02418	1	1	1
HOG02419	1	1	1
HOG02420	1	1	1
HOG02421	1	1	1
HOG02422	1	1	1
HOG02423	1	1	1
HOG02424	1	1	1
HOG02425	1	1	1
HOG02426	1	1	1
HOG02427	1	1	1
HOG02428	1	1	1
HOG02429	1	1	1
HOG02430	1	1	1
HOG02431	1	1	1
HOG02432	1	1	1
HOG02433	1	1	1
HOG02434	1	1	1
HOG02435	1	1	1
HOG02436	2	1	2
HOG02437	1	1	1
HOG02438	1	1	1
HOG02439	1	1	1
HOG02440	1	1	1
HOG02441	1	1	1
HOG02442	1	1	1
HOG02443	2	1	2
HOG02444	1	1	1
HOG02445	1	1	1
HOG02446	1	1	1
HOG02447	1	1	1
HOG02448	1	1	1
HOG02449	1	1	1
HOG02450	1	1	1
HOG02451	1	1	1
HOG02452	1	1	1
HOG02453	1	1	1
HOG02454	1	1	1
HOG02455	1	1	1
HOG02456	1	1	1
HOG02457	1	1	1
HOG02458	1	1	1
HOG02459	1	1	1
HOG02460	1	1	1
HOG02461	1	1	1
HOG02462	1	1	1
HOG02463	1	1	1
HOG02464	1	1	1
HOG02465	1	1	1
HOG02466	1	1	1
HOG02467	1	1	1
HOG02468	1	1	1
HOG02469	1	1	1
HOG02470	3	2	2
HOG02471	1	1	1
HOG02472	1	1	1
HOG02473	1	1	1
HOG02474	1	1	1
HOG02475	1	1	1
HOG02476	1	1	1
HOG02477	1	1	1
HOG02478	1	1	1
HOG02479	1	1	1
HOG02480	1	1	1
HOG02481	1	1	1
HOG02482	1	1	1
HOG02483	1	1	1
HOG02484	1	1	1
HOG02485	1	1	1
HOG02486	1	1	1
HOG02487	1	1	1
HOG02488	1	1	1
HOG02489	1	1	1
HOG02490	1	1	1
HOG02491	1	1	1
HOG02492	1	1	1
HOG02493	1	1	1
HOG02494	1	1	1
HOG02495	1	1	1
HOG02496	1	1	1
HOG02497	1	1	1
HOG02498	1	1	1
HOG02499	1	1	1
HOG02500	1	1	1
HOG02501	1	1	1
HOG02502	1	1	1
HOG02503	1	1	1
HOG02504	1	1	1
HOG02505	1	1	1
HOG02506	1	1	1
HOG02507	1	1	1
HOG02508	1	1	1
HOG02509	1	1	1
HOG02510	1	1	1
HOG02511	1	1	1
HOG02512	1	1	1
HOG02513	1	1	1
HOG02514	1	1	1
HOG02515	1	1	1
HOG02516	1	1	1
HOG02517	1	1	1
HOG02518	1	1	1
HOG02519	1	1	1
HOG02520	1	1	1
HOG02521	1	1	1
HOG02522	1	1	1
HOG02523	1	1	1
HOG02524	1	1	1
HOG02525	1	1	1
HOG02526	1	1	1
HOG02527	1	1	1
HOG02528	1	1	1
HOG02529	1	1	1
HOG02530	1	1	1
HOG02531	1	1	1
HOG02532	1	1	1
HOG02533	1	1	1
HOG02534	1	1	1
HOG02535	1	1	1
HOG02536	1	1	1
HOG02537	1	1	1
HOG02538	1	1	1
HOG02539	1	1	1
HOG02540	1	1	1
HOG02541	1	1	1
HOG02542	1	1	1
HOG02543	1	1	1
HOG02544	1	1	1
HOG02545	1	1	1
HOG02546	1	1	1
HOG02547	1	1	1
HOG02548	1	1	1
HOG02549	1	1	1
HOG02550	1	1	1
HOG02551	1	1	1
HOG02552	1	1	1
HOG02553	2	1	1
HOG02554	4	2	2
HOG02555	1	1	1
HOG02556	2	1	1
HOG02557	1	1	1
HOG02558	1	1	1
HOG02559	1	1	1
HOG02560	1	1	1
HOG02561	1	1	1
HOG02562	1	1	1
HOG02563	1	1	1
HOG02564	1	1	1
HOG02565	1	1	1
HOG02566	0	1	1
HOG02567	1	1	1
HOG02568	1	1	1
HOG02569	1	1	1
HOG02570	1	1	1
HOG02571	1	1	1
HOG02572	1	1	1
HOG02573	1	1	1
HOG02574	0	1	1
HOG02575	1	1	1
HOG02576	1	1	1
HOG02577	1	1	1
HOG02578	1	1	1
HOG02579	1	1	1
HOG02580	1	1	1
HOG02581	1	1	1
HOG02582	1	1	1
HOG02583	1	1	1
HOG02584	1	1	1
HOG02585	1	1	1
HOG02586	1	1	1
HOG02587	1	1	1
HOG02588	1	1	1
HOG02589	1	1	1
HOG02590	1	1	1
HOG02591	1	1	1
HOG02592	1	1	1
HOG02593	1	1	1
HOG02594	1	1	1
HOG02595	1	1	1
HOG02596	1	1	1
HOG02597	1	1	1
HOG02598	1	1	1
HOG02599	1	1	1
HOG02600	1	1	1
HOG02601	1	1	1
HOG02602	1	1	1
HOG02603	1	1	1
HOG02604	1	1	1
HOG02605	1	1	1
HOG02606	1	1	1
HOG02607	1	1	1
HOG02608	1	1	1
HOG02609	1	1	1
HOG02610	1	1	1
HOG02611	1	1	1
HOG02612	1	1	1
HOG02613	1	1	1
HOG02614	1	1	1
HOG02615	1	1	1
HOG02616	1	1	1
HOG02617	1	1	1
HOG02618	1	1	1
HOG02619	1	1	1
HOG02620	1	1	1
HOG02621	1	1	1
HOG02622	1	1	1
HOG02623	1	1	1
HOG02624	1	1	1
HOG02625	1	1	1
HOG02626	1	1	1
HOG02627	1	1	1
HOG02628	1	1	1
HOG02629	1	1	1
HOG02630	1	1	1
HOG02631	1	1	1
HOG02632	1	1	1
HOG02633	1	1	1
HOG02634	1	1	1
HOG02635	1	1	1
HOG02636	1	1	1
HOG02637	1	1	1
HOG02638	1	1	1
HOG02639	1	1	1
HOG02640	1	1	1
HOG02641	1	1	1
HOG02642	1	1	1
HOG02643	1	1	1
HOG02644	1	1	1
HOG02645	1	1	1
HOG02646	1	1	1
HOG02647	1	1	1
HOG02648	1	1	1
HOG02649	1	1	1
HOG02650	1	1	1
HOG02651	1	1	1
HOG02652	1	1	1
HOG02653	1	1	1
HOG02654	1	1	1
HOG02655	1	1	1
HOG02656	1	1	1
HOG02657	1	1	1
HOG02658	1	1	1
HOG02659	1	1	1
HOG02660	1	1	1
HOG02661	1	1	1
HOG02662	1	1	1
HOG02663	1	1	1
HOG02664	1	1	1
HOG02665	1	1	1
HOG02666	1	1	1
HOG02667	1	1	1
HOG02668	1	1	1
HOG02669	1	1	1
HOG02670	1	1	1
HOG02671	1	1	1
HOG02672	1	1	1
HOG02673	1	1	1
HOG02674	1	1	1
HOG02675	1	1	1
HOG02676	1	1	1
HOG02677	1	1	1
HOG02678	1	1	1
HOG02679	1	1	1
HOG02680	1	1	1
HOG02681	1	1	1
HOG02682	1	1	1
HOG02683	1	1	1
HOG02684	1	1	1
HOG02685	1	1	1
HOG02686	1	1	1
HOG02687	1	1	1
HOG02688	1	1	1
HOG02689	1	1	1
HOG02690	1	1	1
HOG02691	1	1	1
HOG02692	1	1	1
HOG02693	1	1	1
HOG02694	1	1	1
HOG02695	1	1	1
HOG02696	1	1	1
HOG02697	1	1	1
HOG02698	1	1	1
HOG02699	1	1	1
HOG02700	1	1	1
HOG02701	1	1	1
HOG02702	1	1	1
HOG02703	1	1	1
HOG02704	1	1	1
HOG02705	1	1	1
HOG02706	1	1	1
HOG02707	1	1	1
HOG02708	1	1	1
HOG02709	1	1	1
HOG02710	1	1	1
HOG02711	1	1	1
HOG02712	1	1	1
HOG02713	1	1	1
HOG02714	1	1	1
HOG02715	1	1	1
HOG02716	1	1	1
HOG02717	1	1	1
HOG02718	1	1	1
HOG02719	1	1	1
HOG02720	1	1	1
HOG02721	1	1	1
HOG02722	1	1	1
HOG02723	1	1	1
HOG02724	1	1	1
HOG02725	1	1	1
HOG02726	1	1	1
HOG02727	1	1	1
HOG02728	1	1	1
HOG02729	1	1	1
HOG02730	1	1	1
HOG02731	1	1	1
HOG02732	1	1	1
HOG02733	1	1	1
HOG02734	1	1	1
HOG02735	1	1	1
HOG02736	1	1	1
HOG02737	1	1	1
HOG02738	1	1	1
HOG02739	1	1	1
HOG02740	1	1	1
HOG02741	1	1	1
HOG02742	1	1	1
HOG02743	1	1	1
HOG02744	1	1	1
HOG02745	1	1	1
HOG02746	1	1	1
HOG02747	1	1	1
HOG02748	1	1	1
HOG02749	1	1	1
HOG02750	1	1	1
HOG02751	1	1	1
HOG02752	1	1	1
HOG02753	1	1	1
HOG02754	1	1	1
HOG02755	1	1	1
HOG02756	1	1	1
HOG02757	1	1	1
HOG02758	1	1	1
HOG02759	1	1	1
HOG02760	1	1	1
HOG02761	1	1	1
HOG02762	1	1	1
HOG02763	1	1	1
HOG02764	1	1	1
HOG02765	1	1	1
HOG02766	1	1	1
HOG02767	1	1	1
HOG02768	1	1	1
HOG02769	1	1	1
HOG02770	1	1	1
HOG02771	1	1	1
HOG02772	1	1	1
HOG02773	1	1	1
HOG02774	1	1	1
HOG02775	1	1	1
HOG02776	1	1	1
HOG02777	1	1	1
HOG02778	1	1	1
HOG02779	1	1	1
HOG02780	1	1	1
HOG02781	1	1	1
HOG02782	1	1	1
HOG02783	1	1	1
HOG02784	1	1	1
HOG02785	1	1	1
HOG02786	1	1	1
HOG02787	1	1	1
HOG02788	1	1	1
HOG02789	1	1	1
HOG02790	1	1	1
HOG02791	1	1	1
HOG02792	1	1	1
HOG02793	1	1	1
HOG02794	1	1	1
HOG02795	1	1	1
HOG02796	1	1	1
HOG02797	1	1	1
HOG02798	1	1	1
HOG02799	1	1	1
HOG02800	1	1	1
HOG02801	1	1	1
HOG02802	1	1	1
HOG02803	1	1	1
HOG02804	1	1	1
HOG02805	1	1	1
HOG02806	1	1	1
HOG02807	1	1	1
HOG02808	1	1	1
HOG02809	1	1	1
HOG02810	1	1	1
HOG02811	1	1	1
HOG02812	1	1	1
HOG02813	1	1	1
HOG02814	1	1	1
HOG02815	1	1	1
HOG02816	1	1	1
HOG02817	1	1	1
HOG02818	1	1	1
HOG02819	1	1	1
HOG02820	1	1	1
HOG02821	1	1	1
HOG02822	1	1	1
HOG02823	1	1	1
HOG02824	1	1	1
HOG02825	1	1	1
HOG02826	1	1	1
HOG02827	1	1	1
HOG02828	1	1	1
HOG02829	1	1	1
HOG02830	1	1	1
HOG02831	1	1	1
HOG02832	1	1	1
HOG02833	1	1	1
HOG02834	1	1	1
HOG02835	1	1	1
HOG02836	1	1	1
HOG02837	1	1	1
HOG02838	1	1	1
HOG02839	1	1	1
HOG02840	1	1	1
HOG02841	1	1	1
HOG02842	1	1	1
HOG02843	1	1	1
HOG02844	1	1	1
HOG02845	1	1	1
HOG02846	1	1	1
HOG02847	1	1	1
HOG02848	1	1	1
HOG02849	1	1	1
HOG02850	1	1	1
HOG02851	1	1	1
HOG02852	1	1	1
HOG02853	1	1	1
HOG02854	1	1	1
HOG02855	1	1	1
HOG02856	1	1	1
HOG02857	1	1	1
HOG02858	1	1	1
HOG02859	1	1	1
HOG02860	1	1	1
HOG02861	1	1	1
HOG02862	1	1	1
HOG02863	1	1	1
HOG02864	1	1	1
HOG02865	1	1	1
HOG02866	1	1	1
HOG02867	1	1	1
HOG02868	1	1	1
HOG02869	1	1	1
HOG02870	1	1	1
HOG02871	1	1	1
HOG02872	1	1	1
HOG02873	1	1	1
HOG02874	1	1	1
HOG02875	1	1	1
HOG02876	1	1	1
HOG02877	1	1	1
HOG02878	1	1	1
HOG02879	1	1	1
HOG02880	1	1	1
HOG02881	1	1	1
HOG02882	1	1	1
HOG02883	1	1	1
HOG02884	1	1	1
HOG02885	1	1	1
HOG02886	1	1	1
HOG02887	1	1	1
HOG02888	1	1	1
HOG02889	1	1	1
HOG02890	1	1	1
HOG02891	1	1	1
HOG02892	1	1	1
HOG02893	1	1	1
HOG02894	1	1	1
HOG02895	1	1	1
HOG02896	1	1	1
HOG02897	1	1	1
HOG02898	1	1	1
HOG02899	1	1	1
HOG02900	1	1	1
HOG02901	1	1	1
HOG02902	1	1	1
HOG02903	1	1	1
HOG02904	1	1	1
HOG02905	1	1	1
HOG02906	1	1	1
HOG02907	1	1	1
HOG02908	1	1	1
HOG02909	1	1	1
HOG02910	1	1	1
HOG02911	1	1	1
HOG02912	1	1	1
HOG02913	1	1	1
HOG02914	1	1	1
HOG02915	1	1	1
HOG02916	1	1	1
HOG02917	1	1	1
HOG02918	1	1	1
HOG02919	1	1	1
HOG02920	1	1	1
HOG02921	1	1	1
HOG02922	1	1	1
HOG02923	1	1	1
HOG02924	1	1	1
HOG02925	1	1	1
HOG02926	1	1	1
HOG02927	1	1	1
HOG02928	1	1	1
HOG02929	1	1	1
HOG02930	1	1	1
HOG02931	1	1	1
HOG02932	1	1	1
HOG02933	1	1	1
HOG02934	1	1	1
HOG02935	1	1	1
HOG02936	1	1	1
HOG02937	1	1	1
HOG02938	1	1	1
HOG02939	1	1	1
HOG02940	1	1	1
HOG02941	1	1	1
HOG02942	1	1	1
HOG02943	1	1	1
HOG02944	1	1	1
HOG02945	1	1	1
HOG02946	1	1	1
HOG02947	1	1	1
HOG02948	1	1	1
HOG02949	1	1	1
HOG02950	1	1	1
HOG02951	1	1	1
HOG02952	1	1	1
HOG02953	1	1	1
HOG02954	1	1	1
HOG02955	0	1	1
HOG02956	1	1	1
HOG02957	1	1	1
HOG02958	1	1	1
HOG02959	1	1	1
HOG02960	1	1	1
HOG02961	1	1	1
HOG02962	1	1	1
HOG02963	1	1	1
HOG02964	1	1	1
HOG02965	1	1	1
HOG02966	1	1	1
HOG02967	1	1	1
HOG02968	1	1	1
HOG02969	1	1	1
HOG02970	1	1	1
HOG02971	1	1	1
HOG02972	1	1	1
HOG02973	1	1	1
HOG02974	1	1	1
HOG02975	1	1	1
HOG02976	1	1	1
HOG02977	1	1	1
HOG02978	1	1	1
HOG02979	1	1	1
HOG02980	1	1	1
HOG02981	1	1	1
HOG02982	1	1	1
HOG02983	1	1	1
HOG02984	1	1	1
HOG02985	1	1	1
HOG02986	1	1	1
HOG02987	1	1	1
HOG02988	1	1	1
HOG02989	1	1	1
HOG02990	1	1	1
HOG02991	1	1	1
HOG02992	1	1	1
HOG02993	1	1	1
HOG02994	1	1	1
HOG02995	1	1	1
HOG02996	1	1	1
HOG02997	1	1	1
HOG02998	1	1	1
HOG02999	1	1	1
HOG03000	1	1	1
HOG03001	1	1	1
HOG03002	1	1	1
HOG03003	1	1	1
HOG03004	1	1	1
HOG03005	1	1	1
HOG03006	1	1	1
HOG03007	1	1	1
HOG03008	1	1	1
HOG03009	1	1	1
HOG03010	1	1	1
HOG03011	1	1	1
HOG03012	1	1	1
HOG03013	1	1	1
HOG03014	1	1	1
HOG03015	1	1	1
HOG03016	1	1	1
HOG03017	1	1	1
HOG03018	1	1	1
HOG03019	1	1	1
HOG03020	1	1	1
HOG03021	1	1	1
HOG03022	1	1	1
HOG03023	1	1	1
HOG03024	1	1	1
HOG03025	1	1	1
HOG03026	1	1	1
HOG03027	1	1	1
HOG03028	1	1	1
HOG03029	1	1	1
HOG03030	1	1	1
HOG03031	1	1	1
HOG03032	1	1	1
HOG03033	1	1	1
HOG03034	1	1	1
HOG03035	1	1	1
HOG03036	1	1	1
HOG03037	1	1	1
HOG03038	1	1	1
HOG03039	1	1	1
HOG03040	1	1	1
HOG03041	1	1	1
HOG03042	1	1	1
HOG03043	1	1	1
HOG03044	1	1	1
HOG03045	1	1	1
HOG03046	1	1	1
HOG03047	1	1	1
HOG03048	1	1	1
HOG03049	1	1	1
HOG03050	1	1	1
HOG03051	1	1	1
HOG03052	1	1	1
HOG03053	1	1	1
HOG03054	1	1	1
HOG03055	0	1	1
HOG03056	1	1	1
HOG03057	1	1	1
HOG03058	1	1	1
HOG03059	1	1	1
HOG03060	1	1	1
HOG03061	1	1	1
HOG03062	1	1	1
HOG03063	1	1	1
HOG03064	1	1	1
HOG03065	1	1	1
HOG03066	1	1	1
HOG03067	1	1	1
HOG03068	1	1	1
HOG03069	1	1	1
HOG03070	1	1	1
HOG03071	1	1	1
HOG03072	1	1	1
HOG03073	1	1	1
HOG03074	1	1	1
HOG03075	1	1	1
HOG03076	1	1	1
HOG03077	1	1	1
HOG03078	1	1	1
HOG03079	1	1	1
HOG03080	1	1	1
HOG03081	1	1	1
HOG03082	1	1	1
HOG03083	2	2	3
HOG03084	2	1	3
HOG03085	1	1	2
HOG03086	2	1	2
HOG03087	2	1	2
HOG03088	1	1	1
HOG03089	1	1	1
HOG03090	1	1	1
HOG03091	1	1	1
HOG03092	1	1	1
HOG03093	1	1	1
HOG03094	1	1	1
HOG03095	1	1	1
HOG03096	1	1	1
HOG03097	1	1	1
HOG03098	1	1	1
HOG03099	1	1	1
HOG03100	1	1	1
HOG03101	1	1	1
HOG03102	1	1	1
HOG03103	1	1	1
HOG03104	1	1	1
HOG03105	1	1	1
HOG03106	1	1	1
HOG03107	1	1	1
HOG03108	1	1	1
HOG03109	1	1	1
HOG03110	1	1	1
HOG03111	1	1	1
HOG03112	1	1	1
HOG03113	1	1	1
HOG03114	1	1	1
HOG03115	1	1	1
HOG03116	1	1	1
HOG03117	1	1	1
HOG03118	1	1	1
HOG03119	1	1	1
HOG03120	1	1	1
HOG03121	1	1	1
HOG03122	1	1	1
HOG03123	1	1	1
HOG03124	1	1	1
HOG03125	1	1	1
HOG03126	1	1	1
HOG03127	1	1	1
HOG03128	1	1	1
HOG03129	1	1	1
HOG03130	1	1	1
HOG03131	1	1	1
HOG03132	1	1	1
HOG03133	1	1	1
HOG03134	1	1	1
HOG03135	1	1	1
HOG03136	1	1	1
HOG03137	1	1	1
HOG03138	1	1	1
HOG03139	1	1	1
HOG03140	1	1	1
HOG03141	1	1	1
HOG03142	1	1	1
HOG03143	1	1	1
HOG03144	1	1	1
HOG03145	1	1	1
HOG03146	1	1	1
HOG03147	1	1	1
HOG03148	1	1	1
HOG03149	1	1	1
HOG03150	1	1	1
HOG03151	2	2	2
HOG03152	1	1	1
HOG03153	1	1	1
HOG03154	1	1	1
HOG03155	1	1	1
HOG03156	1	1	1
HOG03157	1	1	1
HOG03158	1	1	1
HOG03159	1	1	1
HOG03160	1	1	1
HOG03161	1	1	1
HOG03162	1	1	1
HOG03163	1	1	1
HOG03164	1	1	1
HOG03165	1	1	1
HOG03166	1	1	1
HOG03167	1	1	1
HOG03168	1	1	1
HOG03169	1	1	1
HOG03170	1	1	1
HOG03171	1	1	1
HOG03172	1	1	1
HOG03173	1	1	1
HOG03174	1	1	1
HOG03175	1	1	1
HOG03176	1	1	1
HOG03177	1	1	1
HOG03178	1	1	1
HOG03179	1	1	1
HOG03180	1	1	1
HOG03181	1	1	1
HOG03182	1	1	1
HOG03183	1	1	1
HOG03184	1	1	1
HOG03185	1	1	1
HOG03186	1	1	1
HOG03187	1	1	1
HOG03188	1	1	1
HOG03189	1	1	1
HOG03190	1	1	1
HOG03191	1	1	1
HOG03192	1	1	1
HOG03193	1	1	1
HOG03194	1	1	1
HOG03195	1	1	1
HOG03196	1	1	1
HOG03197	1	1	1
HOG03198	1	1	1
HOG03199	1	1	1
HOG03200	1	1	1
HOG03201	1	1	1
HOG03202	1	1	1
HOG03203	1	1	1
HOG03204	1	1	1
HOG03205	1	1	1
HOG03206	1	1	1
HOG03207	1	1	1
HOG03208	1	1	1
HOG03209	1	1	1
HOG03210	1	1	1
HOG03211	1	1	1
HOG03212	1	1	1
HOG03213	1	1	1
HOG03214	1	1	1
HOG03215	1	1	1
HOG03216	1	1	1
HOG03217	1	1	1
HOG03218	1	1	1
HOG03219	1	1	1
HOG03220	1	1	1
HOG03221	1	1	1
HOG03222	1	1	1
HOG03223	1	1	1
HOG03224	1	1	1
HOG03225	1	1	1
HOG03226	1	1	1
HOG03227	1	1	1
HOG03228	1	1	1
HOG03229	1	1	1
HOG03230	1	1	1
HOG03231	1	1	1
HOG03232	1	1	1
HOG03233	1	1	1
HOG03234	1	1	1
HOG03235	1	1	1
HOG03236	1	1	1
HOG03237	1	1	1
HOG03238	1	1	1
HOG03239	1	1	1
HOG03240	1	1	1
HOG03241	1	1	1
HOG03242	1	1	1
HOG03243	1	2	1
HOG03244	1	1	1
HOG03245	1	1	1
HOG03246	1	1	1
HOG03247	1	1	1
HOG03248	1	1	1
HOG03249	1	1	1
HOG03250	1	1	1
HOG03251	1	1	1
HOG03252	1	1	1
HOG03253	1	1	1
HOG03254	1	1	1
HOG03255	1	1	1
HOG03256	1	1	1
HOG03257	1	1	1
HOG03258	1	1	1
HOG03259	1	1	1
HOG03260	1	1	1
HOG03261	1	1	1
HOG03262	1	1	1
HOG03263	1	1	1
HOG03264	1	1	1
HOG03265	1	1	1
HOG03266	1	1	1
HOG03267	1	1	1
HOG03268	1	1	1
HOG03269	1	1	1
HOG03270	1	1	1
HOG03271	1	1	1
HOG03272	1	1	1
HOG03273	1	1	1
HOG03274	1	1	1
HOG03275	2	1	3
HOG03276	1	1	1
HOG03277	1	1	1
HOG03278	1	1	1
HOG03279	1	1	1
HOG03280	1	1	1
HOG03281	1	1	1
HOG03282	1	1	1
HOG03283	1	1	1
HOG03284	1	1	1
HOG03285	1	1	1
HOG03286	1	1	1
HOG03287	1	1	1
HOG03288	1	1	1
HOG03289	1	1	1
HOG03290	1	1	1
HOG03291	1	1	1
HOG03292	1	1	1
HOG03293	1	1	1
HOG03294	1	1	1
HOG03295	1	1	1
HOG03296	1	1	1
HOG03297	1	1	1
HOG03298	1	1	1
HOG03299	1	1	1
HOG03300	1	1	1
HOG03301	1	1	1
HOG03302	1	1	1
HOG03303	1	1	1
HOG03304	1	1	1
HOG03305	1	1	1
HOG03306	1	1	1
HOG03307	1	1	1
HOG03308	1	1	1
HOG03309	1	1	1
HOG03310	1	1	1
HOG03311	1	1	1
HOG03312	0	1	1
HOG03313	1	1	1
HOG03314	0	1	1
HOG03315	1	1	1
HOG03316	1	1	1
HOG03317	1	1	1
HOG03318	1	1	1
HOG03319	1	1	1
HOG03320	1	1	1
HOG03321	1	1	1
HOG03322	1	1	1
HOG03323	1	1	1
HOG03324	1	1	1
HOG03325	1	1	1
HOG03326	1	1	1
HOG03327	1	1	1
HOG03328	1	1	1
HOG03329	1	1	1
HOG03330	1	1	1
HOG03331	1	1	1
HOG03332	1	1	1
HOG03333	1	1	1
HOG03334	1	1	1
HOG03335	1	1	1
HOG03336	1	1	1
HOG03337	1	1	1
HOG03338	1	1	1
HOG03339	1	1	1
HOG03340	1	1	1
HOG03341	1	1	1
HOG03342	1	1	1
HOG03343	1	1	1
HOG03344	1	1	1
HOG03345	1	1	1
HOG03346	1	1	1
HOG03347	1	1	1
HOG03348	1	1	1
HOG03349	1	1	1
HOG03350	1	1	1
HOG03351	1	1	1
HOG03352	1	1	1
HOG03353	1	1	1
HOG03354	1	1	1
HOG03355	1	1	1
HOG03356	1	1	1
HOG03357	1	1	1
HOG03358	1	1	1
HOG03359	1	1	1
HOG03360	1	1	1
HOG03361	1	1	1
HOG03362	1	1	1
HOG03363	1	1	1
HOG03364	1	1	1
HOG03365	1	1	1
HOG03366	1	1	1
HOG03367	1	1	1
HOG03368	1	1	1
HOG03369	1	1	1
HOG03370	0	1	1
HOG03371	1	1	1
HOG03372	1	1	1
HOG03373	1	1	1
HOG03374	0	1	1
HOG03375	1	1	1
HOG03376	1	1	1
HOG03377	1	1	1
HOG03378	1	1	1
HOG03379	1	1	1
HOG03380	1	1	1
HOG03381	1	1	1
HOG03382	1	1	1
HOG03383	1	1	1
HOG03384	1	1	1
HOG03385	1	1	1
HOG03386	1	1	1
HOG03387	1	1	1
HOG03388	1	1	1
HOG03389	1	1	1
HOG03390	1	1	1
HOG03391	1	1	1
HOG03392	1	1	1
HOG03393	1	1	1
HOG03394	1	1	1
HOG03395	1	1	1
HOG03396	1	1	1
HOG03397	1	1	1
HOG03398	1	1	1
HOG03399	1	1	1
HOG03400	1	1	1
HOG03401	1	1	1
HOG03402	1	1	1
HOG03403	1	1	1
HOG03404	1	1	1
HOG03405	1	1	1
HOG03406	1	1	1
HOG03407	1	1	1
HOG03408	1	1	1
HOG03409	1	1	1
HOG03410	1	1	1
HOG03411	1	1	1
HOG03412	1	1	1
HOG03413	1	1	1
HOG03414	1	1	1
HOG03415	1	1	1
HOG03416	1	1	1
HOG03417	1	1	1
HOG03418	1	1	1
HOG03419	1	1	1
HOG03420	1	1	1
HOG03421	1	1	1
HOG03422	1	1	1
HOG03423	1	1	1
HOG03424	1	1	1
HOG03425	1	1	1
HOG03426	1	1	1
HOG03427	1	1	1
HOG03428	1	1	1
HOG03429	1	1	1
HOG03430	1	1	1
HOG03431	1	1	1
HOG03432	1	1	1
HOG03433	1	1	1
HOG03434	1	1	1
HOG03435	1	1	1
HOG03436	1	1	1
HOG03437	1	1	1
HOG03438	1	1	1
HOG03439	1	1	1
HOG03440	1	1	1
HOG03441	1	1	1
HOG03442	1	1	1
HOG03443	1	1	1
HOG03444	1	1	1
HOG03445	1	1	1
HOG03446	1	1	1
HOG03447	1	1	1
HOG03448	1	1	1
HOG03449	1	1	1
HOG03450	1	1	1
HOG03451	1	1	1
HOG03452	1	1	1
HOG03453	1	1	1
HOG03454	1	1	1
HOG03455	1	1	1
HOG03456	1	1	1
HOG03457	1	1	1
HOG03458	1	1	1
HOG03459	1	1	1
HOG03460	1	1	1
HOG03461	1	1	1
HOG03462	1	1	1
HOG03463	1	1	1
HOG03464	1	1	1
HOG03465	1	1	1
HOG03466	1	1	1
