# The phyletic profiles are given as one OMA Group per row, starting
# with a group identifier, followed by a presents/absents indicator
# (i.e. 0 := absent, 1: present) per species in the group as columns.
# The first row contains the species for each column.
Group	Bovismorbificans_CVM_30176	ECOLI	SALTY
OMA02305	1	1	1
OMA02306	1	1	1
OMA02307	1	1	1
OMA02308	1	0	1
OMA02309	1	1	1
OMA02310	1	1	1
OMA02311	1	0	1
OMA02312	1	0	1
OMA02313	1	0	1
OMA02314	1	1	1
OMA02315	1	1	1
OMA02316	1	1	1
OMA02317	1	1	1
OMA02318	1	1	1
OMA02319	1	1	1
OMA02320	1	0	1
OMA02321	1	1	1
OMA02322	1	0	1
OMA02323	1	1	1
OMA02324	1	1	1
OMA02325	1	1	1
OMA02326	1	1	1
OMA02327	1	0	1
OMA02328	1	1	1
OMA02329	1	0	1
OMA02330	1	1	1
OMA02331	1	1	1
OMA02332	1	1	1
OMA02333	1	1	1
OMA02334	1	1	1
OMA02335	1	0	1
OMA02336	1	1	1
OMA02337	1	1	1
OMA02338	1	1	1
OMA02339	1	1	1
OMA02340	1	1	1
OMA02341	1	1	1
OMA02342	1	1	1
OMA02343	1	1	1
OMA02344	1	1	1
OMA02345	1	1	1
OMA02346	1	1	1
OMA02347	1	1	1
OMA02348	1	0	1
OMA02349	1	1	1
OMA02350	1	0	1
OMA02351	1	1	1
OMA02352	1	0	1
OMA02353	1	1	1
OMA02354	1	0	1
OMA02355	1	1	1
OMA02356	1	0	1
OMA02357	1	1	1
OMA02358	1	1	1
OMA02359	1	0	1
OMA02360	1	0	1
OMA02361	1	1	1
OMA02362	1	1	1
OMA02363	1	1	1
OMA02364	1	1	1
OMA02365	1	1	1
OMA02366	1	1	1
OMA02367	1	1	1
OMA02368	1	1	1
OMA02369	1	1	1
OMA02370	1	1	1
OMA02371	1	0	1
OMA02372	1	1	1
OMA02373	1	1	1
OMA02374	1	1	1
OMA02375	1	0	1
OMA02376	1	0	1
OMA02377	1	1	1
OMA02378	1	1	1
OMA02379	1	0	1
OMA02380	1	0	1
OMA02381	1	1	1
OMA02382	1	1	1
OMA02383	1	1	1
OMA02384	1	1	1
OMA02385	1	1	1
OMA02386	1	1	1
OMA02387	1	1	1
OMA02388	1	1	1
OMA02389	1	1	1
OMA02390	1	1	1
OMA02391	1	1	1
OMA02392	1	0	1
OMA02393	1	0	1
OMA02394	1	1	1
OMA02395	1	1	1
OMA02396	1	0	1
OMA02397	1	1	1
OMA02398	1	0	1
OMA02399	1	1	1
OMA02400	1	1	1
OMA02401	1	1	1
OMA02402	1	1	1
OMA02403	1	1	1
OMA02404	1	1	1
OMA02405	1	1	1
OMA02406	1	0	1
OMA02407	1	1	1
OMA02408	1	1	1
OMA02409	1	1	1
OMA02410	1	1	1
OMA02411	1	1	1
OMA02412	1	1	1
OMA02413	1	1	1
OMA02414	1	1	1
OMA02415	1	1	1
OMA02416	1	1	1
OMA02417	1	1	1
OMA02418	1	0	1
OMA02419	1	0	1
OMA02420	1	1	1
OMA02421	1	1	1
OMA02422	1	1	1
OMA02423	1	1	1
OMA02424	1	1	1
OMA02425	1	1	1
OMA02426	1	1	1
OMA02427	1	1	1
OMA02428	1	0	1
OMA02429	1	1	1
OMA02430	1	1	1
OMA02431	1	1	1
OMA02432	1	0	1
OMA02433	1	1	1
OMA02434	1	1	1
OMA02435	1	1	1
OMA02436	1	1	1
OMA02437	1	0	1
OMA02438	1	1	1
OMA02439	1	1	1
OMA02440	1	1	1
OMA02441	1	1	1
OMA02442	1	1	1
OMA02443	0	1	1
OMA02444	1	1	1
OMA02445	1	1	1
OMA02446	1	0	1
OMA02447	1	1	1
OMA02448	1	1	1
OMA02449	1	1	1
OMA02450	1	1	1
OMA02451	1	1	1
OMA02452	1	1	1
OMA02453	1	0	1
OMA02454	1	1	1
OMA02455	1	0	1
OMA02456	1	1	1
OMA02457	1	1	1
OMA02458	1	1	1
OMA02459	1	1	1
OMA02460	1	1	1
OMA02461	1	0	1
OMA02462	1	1	1
OMA02463	1	1	1
OMA02464	1	1	1
OMA02465	1	1	1
OMA02466	1	0	1
OMA02467	1	1	1
OMA02468	1	1	1
OMA02469	1	1	1
OMA02470	1	1	1
OMA02471	1	0	1
OMA02472	1	1	1
OMA02473	1	1	1
OMA02474	1	0	1
OMA02475	1	1	1
OMA02476	1	1	1
OMA02477	1	1	1
OMA02478	1	1	1
OMA02479	1	1	1
OMA02480	1	1	1
OMA02481	1	1	1
OMA02482	1	0	1
OMA02483	1	1	1
OMA02484	1	1	1
OMA02485	1	1	1
OMA02486	1	1	1
OMA02487	1	0	1
OMA02488	1	0	1
OMA02489	1	1	1
OMA02490	1	1	1
OMA02491	1	0	1
OMA02492	1	1	1
OMA02493	1	0	1
OMA02494	1	0	1
OMA02495	1	1	1
OMA02496	1	0	1
OMA02497	1	1	1
OMA02498	1	1	1
OMA02499	1	1	1
OMA02500	1	1	1
OMA02501	1	1	1
OMA02502	1	1	1
OMA02503	1	1	1
OMA02504	1	1	1
OMA02505	1	1	1
OMA02506	1	0	1
OMA02507	1	1	1
OMA02508	1	1	1
OMA02509	1	1	1
OMA02510	1	1	1
OMA02511	1	1	1
OMA02512	1	1	1
OMA02513	1	0	1
OMA02514	1	1	1
OMA02515	1	1	1
OMA02516	1	1	1
OMA02517	1	1	1
OMA02518	1	1	1
OMA02519	1	0	1
OMA02520	1	1	1
OMA02521	1	1	1
OMA02522	1	0	1
OMA02523	1	1	1
OMA02524	1	0	1
OMA02525	1	1	1
OMA02526	1	1	1
OMA02527	1	1	1
OMA02528	1	1	1
OMA02529	1	1	1
OMA02530	1	0	1
OMA02531	1	1	1
OMA02532	1	1	1
OMA02533	1	1	1
OMA02534	1	1	1
OMA02535	1	1	1
OMA02536	1	1	1
OMA02537	1	1	1
OMA02538	1	1	1
OMA02539	1	1	1
OMA02540	1	1	1
OMA02541	1	1	1
OMA02542	1	1	1
OMA02543	1	1	1
OMA02544	1	0	1
OMA02545	1	0	1
OMA02546	1	0	1
OMA02547	1	1	1
OMA02548	1	0	1
OMA02549	1	0	1
OMA02550	1	1	1
OMA02551	1	1	1
OMA02552	1	0	1
OMA02553	1	1	1
OMA02554	1	1	1
OMA02555	1	0	1
OMA02556	1	1	1
OMA02557	1	1	1
OMA02558	1	1	1
OMA02559	1	0	1
OMA02560	1	1	1
OMA02561	1	1	1
OMA02562	1	1	1
OMA02563	1	1	1
OMA02564	1	1	1
OMA02565	1	1	1
OMA02566	1	0	1
OMA02567	1	1	1
OMA02568	1	1	1
OMA02569	1	0	1
OMA02570	1	1	1
OMA02571	1	1	1
OMA02572	1	1	1
OMA02573	1	1	1
OMA02574	1	1	1
OMA02575	1	1	1
OMA02576	1	1	1
OMA02577	1	1	1
OMA02578	1	0	1
OMA02579	1	1	1
OMA02580	1	0	1
OMA02581	1	1	1
OMA02582	1	0	1
OMA02583	1	0	1
OMA02584	1	1	1
OMA02585	1	1	1
OMA02586	1	1	1
OMA02587	1	1	1
OMA02588	1	1	1
OMA02589	1	0	1
OMA02590	1	0	1
OMA02591	1	1	1
OMA02592	1	0	1
OMA02593	1	1	1
OMA02594	1	1	1
OMA02595	1	1	1
OMA02596	1	0	1
OMA02597	1	0	1
OMA02598	1	1	1
OMA02599	1	0	1
OMA02600	1	1	1
OMA02601	1	1	1
OMA02602	1	1	1
OMA02603	1	1	1
OMA02604	1	1	1
OMA02605	1	0	1
OMA02606	1	1	1
OMA02607	1	1	1
OMA02608	1	1	1
OMA02609	1	1	1
OMA02610	1	0	1
OMA02611	1	1	1
OMA02612	1	1	1
OMA02613	1	1	1
OMA02614	1	1	1
OMA02615	1	1	1
OMA02616	1	1	1
OMA02617	1	1	1
OMA02618	1	1	1
OMA02619	1	0	1
OMA02620	1	1	1
OMA02621	1	0	1
OMA02622	1	1	1
OMA02623	1	1	1
OMA02624	1	1	1
OMA02625	1	1	1
OMA02626	1	1	1
OMA02627	1	1	1
OMA02628	1	1	1
OMA02629	1	1	1
OMA02630	1	1	1
OMA02631	1	1	1
OMA02632	1	1	1
OMA02633	1	1	1
OMA02634	1	1	1
OMA02635	1	1	1
OMA02636	1	1	1
OMA02637	1	1	1
OMA02638	1	0	1
OMA02639	1	1	1
OMA02640	1	1	1
OMA02641	1	1	1
OMA02642	1	1	1
OMA02643	1	1	1
OMA02644	1	0	1
OMA02645	1	1	1
OMA02646	1	0	1
OMA02647	1	1	1
OMA02648	1	1	1
OMA02649	1	1	1
OMA02650	1	1	1
OMA02651	1	1	1
OMA02652	1	1	1
OMA02653	1	1	1
OMA02654	1	1	1
OMA02655	1	1	1
OMA02656	1	1	1
OMA02657	0	1	1
OMA02658	1	1	1
OMA02659	1	1	1
OMA02660	1	1	1
OMA02661	1	1	1
OMA02662	1	1	1
OMA02663	1	1	1
OMA02664	1	1	1
OMA02665	1	1	1
OMA02666	1	1	1
OMA02667	1	1	1
OMA02668	1	1	1
OMA02669	1	0	1
OMA02670	1	1	1
OMA02671	1	1	1
OMA02672	1	0	1
OMA02673	1	1	1
OMA02674	1	1	1
OMA02675	1	1	1
OMA02676	1	0	1
OMA02677	1	1	1
OMA02678	1	1	1
OMA02679	1	1	1
OMA02680	1	1	1
OMA02681	1	1	1
OMA02682	1	1	1
OMA02683	1	1	1
OMA02684	1	1	1
OMA02685	1	0	1
OMA02686	1	1	1
OMA02687	1	1	1
OMA02688	1	1	1
OMA02689	1	1	1
OMA02690	1	0	1
OMA02691	1	0	1
OMA02692	1	0	1
OMA02693	1	1	1
OMA02694	1	1	1
OMA02695	1	0	1
OMA02696	1	0	1
OMA02697	1	1	1
OMA02698	1	1	1
OMA02699	1	1	0
OMA02700	1	1	1
OMA02701	1	1	1
OMA02702	1	1	1
OMA02703	1	1	1
OMA02704	1	1	1
OMA02705	1	0	1
OMA02706	1	1	1
OMA02707	1	1	1
OMA02708	1	0	1
OMA02709	1	1	1
OMA02710	1	1	1
OMA02711	1	1	1
OMA02712	1	1	1
OMA02713	1	0	1
OMA02714	1	1	1
OMA02715	1	0	1
OMA02716	1	0	1
OMA02717	1	1	1
OMA02718	1	0	1
OMA02719	1	1	1
OMA02720	1	1	1
OMA02721	1	1	1
OMA02722	1	1	1
OMA02723	1	1	1
OMA02724	1	1	1
OMA02725	1	1	1
OMA02726	1	1	1
OMA02727	1	1	1
OMA02728	1	1	1
OMA02729	1	1	1
OMA02730	1	1	1
OMA02731	1	1	1
OMA02732	1	0	1
OMA02733	1	1	1
OMA02734	1	1	1
OMA02735	1	1	1
OMA02736	1	1	1
OMA02737	1	1	1
OMA02738	1	0	1
OMA02739	1	1	1
OMA02740	1	1	1
OMA02741	1	1	1
OMA02742	1	1	1
OMA02743	1	1	1
OMA02744	1	1	1
OMA02745	1	1	1
OMA02746	1	0	1
OMA02747	0	1	1
OMA02748	1	1	1
OMA02749	1	1	1
OMA02750	1	1	1
OMA02751	1	1	1
OMA02752	1	1	1
OMA02753	1	1	1
OMA02754	1	1	1
OMA02755	1	1	1
OMA02756	1	1	1
OMA02757	1	1	1
OMA02758	1	1	1
OMA02759	1	1	1
OMA02760	1	1	1
OMA02761	1	1	1
OMA02762	1	1	1
OMA02763	1	0	1
OMA02764	1	1	1
OMA02765	1	1	1
OMA02766	1	1	1
OMA02767	1	0	1
OMA02768	1	1	1
OMA02769	1	0	1
OMA02770	1	1	1
OMA02771	1	1	1
OMA02772	1	0	1
OMA02773	1	1	1
OMA02774	1	1	1
OMA02775	1	0	1
OMA02776	1	1	1
OMA02777	1	1	1
OMA02778	1	1	1
OMA02779	1	1	1
OMA02780	1	0	1
OMA02781	1	1	1
OMA02782	1	0	1
OMA02783	1	1	1
OMA02784	1	1	1
OMA02785	1	0	1
OMA02786	1	1	1
OMA02787	1	1	1
OMA02788	1	0	1
OMA02789	1	0	1
OMA02790	1	1	1
OMA02791	1	0	1
OMA02792	1	1	1
OMA02793	1	1	1
OMA02794	1	0	1
OMA02795	1	0	1
OMA02796	1	1	1
OMA02797	1	1	1
OMA02798	1	1	1
OMA02799	1	1	1
OMA02800	1	0	1
OMA02801	1	1	1
OMA02802	1	0	1
OMA02803	1	0	1
OMA02804	1	1	1
OMA02805	1	1	1
OMA02806	1	0	1
OMA02807	1	1	1
OMA02808	1	1	1
OMA02809	1	1	1
OMA02810	1	1	1
OMA02811	1	1	1
OMA02812	1	1	1
OMA02813	1	1	1
OMA02814	1	0	1
OMA02815	1	1	1
OMA02816	1	1	1
OMA02817	1	1	1
OMA02818	1	1	1
OMA02819	1	1	1
OMA02820	1	1	1
OMA02821	1	0	1
OMA02822	1	0	1
OMA02823	1	0	1
OMA02824	1	1	1
OMA02825	1	1	1
OMA02826	1	1	1
OMA02827	1	1	1
OMA02828	1	1	1
OMA02829	1	1	1
OMA02830	1	0	1
OMA02831	1	1	1
OMA02832	1	1	1
OMA02833	1	1	1
OMA02834	1	1	1
OMA02835	1	0	1
OMA02836	1	1	1
OMA02837	1	1	1
OMA02838	1	1	1
OMA02839	1	1	1
OMA02840	1	1	1
OMA02841	1	1	1
OMA02842	1	1	1
OMA02843	1	1	1
OMA02844	1	1	1
OMA02845	1	1	1
OMA02846	1	1	1
OMA02847	1	1	1
OMA02848	1	1	1
OMA02849	1	1	1
OMA02850	1	0	1
OMA02851	1	1	1
OMA02852	1	1	1
OMA02853	1	1	1
OMA02854	1	1	1
OMA02855	1	0	1
OMA02856	1	1	1
OMA02857	1	0	1
OMA02858	1	1	1
OMA02859	1	0	1
OMA02860	0	1	1
OMA02861	1	0	1
OMA02862	1	1	1
OMA02863	1	0	1
OMA02864	1	1	1
OMA02865	1	1	1
OMA02866	1	1	1
OMA02867	1	1	1
OMA02868	1	1	1
OMA02869	1	1	1
OMA02870	1	1	1
OMA02871	1	1	1
OMA02872	1	1	1
OMA02873	1	0	1
OMA02874	1	1	1
OMA02875	1	1	1
OMA02876	1	0	1
OMA02877	1	1	1
OMA02878	1	1	1
OMA02879	1	0	1
OMA02880	1	1	1
OMA02881	1	1	1
OMA02882	1	1	1
OMA02883	1	0	1
OMA02884	1	0	1
OMA02885	1	1	1
OMA02886	1	1	1
OMA02887	1	1	1
OMA02888	1	0	1
OMA02889	1	1	1
OMA02890	1	1	1
OMA02891	1	0	1
OMA02892	1	1	1
OMA02893	1	1	1
OMA02894	1	1	1
OMA02895	1	1	1
OMA02896	1	1	1
OMA02897	1	1	1
OMA02898	1	1	1
OMA02899	1	1	1
OMA02900	1	1	1
OMA02901	1	1	1
OMA02902	1	1	1
OMA02903	1	1	1
OMA02904	1	0	1
OMA02905	1	1	1
OMA02906	1	1	1
OMA02907	1	1	1
OMA02908	1	1	1
OMA02909	1	1	1
OMA02910	1	1	1
OMA02911	1	1	1
OMA02912	1	1	1
OMA02913	1	1	1
OMA02914	1	1	1
OMA02915	1	1	1
OMA02916	1	1	1
OMA02917	1	1	1
OMA02918	1	1	1
OMA02919	1	0	1
OMA02920	1	1	1
OMA02921	1	1	1
OMA02922	1	1	1
OMA02923	1	1	1
OMA02924	1	1	1
OMA02925	1	1	1
OMA02926	1	1	1
OMA02927	1	0	1
OMA02928	1	1	1
OMA02929	1	1	1
OMA02930	1	1	1
OMA02931	1	1	1
OMA02932	1	1	1
OMA02933	1	1	1
OMA02934	1	1	1
OMA02935	1	1	1
OMA02936	1	1	1
OMA02937	1	1	1
OMA02938	1	1	1
OMA02939	1	0	1
OMA02940	1	0	1
OMA02941	1	1	1
OMA02942	1	0	1
OMA02943	1	1	1
OMA02944	1	1	1
OMA02945	1	1	0
OMA02946	1	1	1
OMA02947	1	0	1
OMA02948	1	1	1
OMA02949	1	1	1
OMA02950	1	1	1
OMA02951	1	1	1
OMA02952	1	1	1
OMA02953	1	1	1
OMA02954	1	0	1
OMA02955	1	1	1
OMA02956	1	1	1
OMA02957	1	1	1
OMA02958	1	1	1
OMA02959	1	1	1
OMA02960	1	1	1
OMA02961	1	1	1
OMA02962	1	0	1
OMA02963	1	1	1
OMA02964	1	1	1
OMA02965	1	1	1
OMA02966	1	1	1
OMA02967	1	1	1
OMA02968	1	0	1
OMA02969	1	1	1
OMA02970	1	1	1
OMA02971	1	1	1
OMA02972	1	0	1
OMA02973	1	0	1
OMA02974	1	1	1
OMA02975	0	1	1
OMA02976	1	1	1
OMA02977	1	1	1
OMA02978	1	1	1
OMA02979	1	0	1
OMA02980	1	1	1
OMA02981	1	1	1
OMA02982	1	0	1
OMA02983	1	1	1
OMA02984	1	1	1
OMA02985	1	1	1
OMA02986	1	1	1
OMA02987	1	0	1
OMA02988	1	0	1
OMA02989	1	1	1
OMA02990	1	1	1
OMA02991	1	1	1
OMA02992	1	1	1
OMA02993	1	1	1
OMA02994	1	0	1
OMA02995	1	1	1
OMA02996	1	1	1
OMA02997	1	0	1
OMA02998	1	1	1
OMA02999	1	1	1
OMA03000	1	0	1
OMA03001	1	1	1
OMA03002	1	1	1
OMA03003	1	1	1
OMA03004	1	1	1
OMA03005	1	1	1
OMA03006	1	1	1
OMA03007	1	1	1
OMA03008	1	1	1
OMA03009	1	1	1
OMA03010	1	1	1
OMA03011	1	0	1
OMA03012	1	1	1
OMA03013	1	1	1
OMA03014	1	1	1
OMA03015	1	1	1
OMA03016	1	0	1
OMA03017	1	1	1
OMA03018	1	1	1
OMA03019	1	1	1
OMA03020	1	0	1
OMA03021	1	1	1
OMA03022	1	0	1
OMA03023	1	1	1
OMA03024	1	1	1
OMA03025	1	1	1
OMA03026	1	1	1
OMA03027	1	0	1
OMA03028	1	1	1
OMA03029	1	0	1
OMA03030	1	1	1
OMA03031	1	0	1
OMA03032	1	1	1
OMA03033	1	0	1
OMA03034	1	0	1
OMA03035	1	1	1
OMA03036	1	1	1
OMA03037	1	1	1
OMA03038	1	1	1
OMA03039	1	1	1
OMA03040	1	1	1
OMA03041	1	1	1
OMA03042	1	1	1
OMA03043	1	0	1
OMA03044	1	1	1
OMA03045	1	1	1
OMA03046	1	1	1
OMA03047	1	1	1
OMA03048	1	0	1
OMA03049	1	1	1
OMA03050	1	0	1
OMA03051	1	1	1
OMA03052	1	1	1
OMA03053	1	0	1
OMA03054	1	1	1
OMA03055	1	0	1
OMA03056	1	1	1
OMA03057	1	1	1
OMA03058	1	1	1
OMA03059	1	0	1
OMA03060	1	1	1
OMA03061	1	0	1
OMA03062	1	1	1
OMA03063	1	1	1
OMA03064	1	1	1
OMA03065	1	1	1
OMA03066	1	0	1
OMA03067	1	1	1
OMA03068	1	1	1
OMA03069	1	1	1
OMA03070	1	0	1
OMA03071	1	1	1
OMA03072	1	1	1
OMA03073	1	1	1
OMA03074	1	0	1
OMA03075	1	0	1
OMA03076	1	1	1
OMA03077	1	1	1
OMA03078	1	1	1
OMA03079	1	0	1
OMA03080	1	1	1
OMA03081	1	1	1
OMA03082	1	1	1
OMA03083	1	1	1
OMA03084	1	0	1
OMA03085	1	1	1
OMA03086	1	0	1
OMA03087	1	1	1
OMA03088	1	1	1
OMA03089	1	1	1
OMA03090	1	1	1
OMA03091	1	1	1
OMA03092	1	1	0
OMA03093	1	1	1
OMA03094	1	1	1
OMA03095	1	1	1
OMA03096	1	1	1
OMA03097	1	1	1
OMA03098	1	1	1
OMA03099	1	1	1
OMA03100	1	1	1
OMA03101	1	1	1
OMA03102	1	1	1
OMA03103	1	0	1
OMA03104	1	1	1
OMA03105	1	1	1
OMA03106	1	1	1
OMA03107	1	1	1
OMA03108	1	1	1
OMA03109	1	0	1
OMA03110	1	1	1
OMA03111	1	1	1
OMA03112	1	1	1
OMA03113	1	1	1
OMA03114	1	1	1
OMA03115	1	1	1
OMA03116	1	1	1
OMA03117	1	1	1
OMA03118	1	1	1
OMA03119	1	1	1
OMA03120	1	1	1
OMA03121	1	1	1
OMA03122	0	1	1
OMA03123	1	1	1
OMA03124	1	1	1
OMA03125	1	1	1
OMA03126	1	1	1
OMA03127	1	1	1
OMA03128	0	1	1
OMA03129	1	1	1
OMA03130	1	1	1
OMA03131	1	1	1
OMA03132	1	1	1
OMA03133	1	1	1
OMA03134	1	1	1
OMA03135	1	0	1
OMA03136	1	1	1
OMA03137	1	1	1
OMA03138	1	0	1
OMA03139	1	1	1
OMA03140	1	1	1
OMA03141	1	1	1
OMA03142	1	1	1
OMA03143	1	0	1
OMA03144	1	1	1
OMA03145	1	1	1
OMA03146	1	0	1
OMA03147	1	1	1
OMA03148	1	1	1
OMA03149	1	1	1
OMA03150	1	1	1
OMA03151	1	1	1
OMA03152	1	1	1
OMA03153	1	1	1
OMA03154	1	1	1
OMA03155	1	0	1
OMA03156	1	1	1
OMA03157	1	1	1
OMA03158	1	1	1
OMA03159	1	1	1
OMA03160	1	1	1
OMA03161	1	1	1
OMA03162	1	1	1
OMA03163	1	1	1
OMA03164	1	1	1
OMA03165	1	1	1
OMA03166	1	0	1
OMA03167	1	1	1
OMA03168	1	0	1
OMA03169	1	1	1
OMA03170	1	1	1
OMA03171	1	1	1
OMA03172	1	1	1
OMA03173	1	0	1
OMA03174	1	1	1
OMA03175	1	1	1
OMA03176	1	1	1
OMA03177	1	1	1
OMA03178	1	1	1
OMA03179	1	1	1
OMA03180	1	1	1
OMA03181	1	1	1
OMA03182	1	0	1
OMA03183	1	1	1
OMA03184	1	1	1
OMA03185	1	0	1
OMA03186	1	1	1
OMA03187	1	1	1
OMA03188	1	1	1
OMA03189	1	1	1
OMA03190	1	1	1
OMA03191	1	1	1
OMA03192	1	1	1
OMA03193	1	1	1
OMA03194	1	1	1
OMA03195	1	1	1
OMA03196	1	1	1
OMA03197	1	1	1
OMA03198	1	1	1
OMA03199	1	1	1
OMA03200	1	1	1
OMA03201	1	1	1
OMA03202	1	1	1
OMA03203	1	0	1
OMA03204	1	0	1
OMA03205	1	0	1
OMA03206	1	0	1
OMA03207	1	1	1
OMA03208	1	1	1
OMA03209	1	1	1
OMA03210	1	0	1
OMA03211	1	0	1
OMA03212	1	1	1
OMA03213	1	1	1
OMA03214	1	1	1
OMA03215	1	1	1
OMA03216	1	0	1
OMA03217	1	1	1
OMA03218	1	1	1
OMA03219	1	1	1
OMA03220	1	1	1
OMA03221	1	1	0
OMA03222	1	1	1
OMA03223	1	1	1
OMA03224	1	1	1
OMA03225	1	1	1
OMA03226	1	1	1
OMA03227	1	1	1
OMA03228	1	1	1
OMA03229	1	1	1
OMA03230	1	1	1
OMA03231	1	0	1
OMA03232	1	1	1
OMA03233	1	0	1
OMA03234	1	1	1
OMA03235	1	0	1
OMA03236	1	1	1
OMA03237	1	1	1
OMA03238	1	1	1
OMA03239	1	1	1
OMA03240	1	1	1
OMA03241	1	0	1
OMA03242	1	1	1
OMA03243	1	0	1
OMA03244	1	1	1
OMA03245	1	1	1
OMA03246	1	1	1
OMA03247	1	1	1
OMA03248	1	1	1
OMA03249	1	1	1
OMA03250	1	1	1
OMA03251	1	0	1
OMA03252	1	1	1
OMA03253	1	1	1
OMA03254	1	1	1
OMA03255	1	1	1
OMA03256	1	1	1
OMA03257	1	1	1
OMA03258	1	1	1
OMA03259	1	0	1
OMA03260	1	1	1
OMA03261	1	1	1
OMA03262	0	1	1
OMA03263	1	0	1
OMA03264	1	1	1
OMA03265	1	1	1
OMA03266	1	1	1
OMA03267	1	1	1
OMA03268	1	1	1
OMA03269	1	1	1
OMA03270	1	0	1
OMA03271	1	1	1
OMA03272	1	1	1
OMA03273	1	1	1
OMA03274	1	1	1
OMA03275	1	0	1
OMA03276	1	1	1
OMA03277	1	1	1
OMA03278	1	1	1
OMA03279	1	0	1
OMA03280	1	1	1
OMA03281	1	1	1
OMA03282	1	1	1
OMA03283	1	1	1
OMA03284	1	0	1
OMA03285	1	0	1
OMA03286	1	1	1
OMA03287	1	1	1
OMA03288	1	1	1
OMA03289	1	1	1
OMA03290	1	0	1
OMA03291	1	0	1
OMA03292	1	1	1
OMA03293	1	1	1
OMA03294	1	1	1
OMA03295	1	1	1
OMA03296	1	0	1
OMA03297	1	0	1
OMA03298	1	1	1
OMA03299	1	1	1
OMA03300	1	1	1
OMA03301	1	1	1
OMA03302	1	0	1
OMA03303	1	0	1
OMA03304	1	1	1
OMA03305	1	1	1
OMA03306	1	1	1
OMA03307	1	1	1
OMA03308	1	1	1
OMA03309	1	1	1
OMA03310	1	1	1
OMA03311	1	0	1
OMA03312	1	1	1
OMA03313	1	1	1
OMA03314	1	1	1
OMA03315	1	1	1
OMA03316	1	1	0
OMA03317	1	0	1
OMA03318	1	1	1
OMA03319	1	0	1
OMA03320	1	1	1
OMA03321	1	1	1
OMA03322	1	1	1
OMA03323	1	1	1
OMA03324	1	1	1
OMA03325	1	1	1
OMA03326	1	0	1
OMA03327	1	1	1
OMA03328	0	1	1
OMA03329	1	1	1
OMA03330	1	1	1
OMA03331	1	1	1
OMA03332	1	1	1
OMA03333	1	0	1
OMA03334	1	1	1
OMA03335	1	1	1
OMA03336	1	1	1
OMA03337	1	1	1
OMA03338	1	0	1
OMA03339	1	1	1
OMA03340	1	1	1
OMA03341	1	0	1
OMA03342	1	1	1
OMA03343	1	0	1
OMA03344	1	1	1
OMA03345	1	0	1
OMA03346	1	1	1
OMA03347	1	1	1
OMA03348	1	1	1
OMA03349	1	1	1
OMA03350	1	1	1
OMA03351	1	1	1
OMA03352	1	1	1
OMA03353	1	1	1
OMA03354	1	1	1
OMA03355	1	1	1
OMA03356	1	0	1
OMA03357	1	1	1
OMA03358	1	1	1
OMA03359	1	0	1
OMA03360	1	0	1
OMA03361	1	1	1
OMA03362	1	1	1
OMA03363	1	0	1
OMA03364	1	1	1
OMA03365	1	1	1
OMA03366	1	1	1
OMA03367	1	1	1
OMA03368	1	1	1
OMA03369	1	1	1
OMA03370	1	0	1
OMA03371	1	1	1
OMA03372	1	1	1
OMA03373	1	1	1
OMA03374	1	1	1
OMA03375	1	0	1
OMA03376	1	1	1
OMA03377	1	0	1
OMA03378	1	1	1
OMA03379	1	1	1
OMA03380	1	0	1
OMA03381	1	1	1
OMA03382	1	1	1
OMA03383	1	0	1
OMA03384	1	1	1
OMA03385	1	1	1
OMA03386	1	0	1
OMA03387	1	1	1
OMA03388	1	1	1
OMA03389	1	1	1
OMA03390	1	0	1
OMA03391	1	1	1
OMA03392	1	1	1
OMA03393	1	0	1
OMA03394	1	1	1
OMA03395	1	0	1
OMA03396	1	1	1
OMA03397	1	1	1
OMA03398	1	1	1
OMA03399	1	1	1
OMA03400	1	0	1
OMA03401	1	1	1
OMA03402	1	1	1
OMA03403	1	1	1
OMA03404	1	1	1
OMA03405	1	1	1
OMA03406	1	0	1
OMA03407	1	0	1
OMA03408	1	1	1
OMA03409	1	1	1
OMA03410	1	1	1
OMA03411	1	1	1
OMA03412	1	1	1
OMA03413	1	1	1
OMA03414	1	1	1
OMA03415	1	1	1
OMA03416	1	1	1
OMA03417	1	1	1
OMA03418	1	1	1
OMA03419	1	1	1
OMA03420	1	0	1
OMA03421	1	1	1
OMA03422	1	1	1
OMA03423	1	1	1
OMA03424	1	1	1
OMA03425	1	0	1
OMA03426	1	1	1
OMA03427	1	1	1
OMA03428	0	1	1
OMA03429	1	0	1
OMA03430	1	1	1
OMA03431	1	1	1
OMA03432	1	1	1
OMA03433	1	1	1
OMA03434	1	0	1
OMA03435	1	1	1
OMA03436	1	0	1
OMA03437	1	0	1
OMA03438	1	1	1
OMA03439	1	1	1
OMA03440	1	0	1
OMA03441	1	1	1
OMA03442	1	1	1
OMA03443	1	1	1
OMA03444	1	0	1
OMA03445	1	0	1
OMA03446	1	1	1
OMA03447	1	1	1
OMA03448	1	1	1
OMA03449	1	1	1
OMA03450	1	1	1
OMA03451	1	1	1
OMA03452	1	1	1
OMA03453	1	1	1
OMA03454	1	1	1
OMA03455	1	1	1
OMA03456	1	0	1
OMA03457	1	1	1
OMA03458	1	1	1
OMA03459	1	0	1
OMA03460	1	1	1
OMA03461	1	0	1
